company;brand;model;manufacture_year;manufacture_country;fuel_type;engine_volume;transmission;drive_type;region;quantity;price_usd;sold_price_usd;oblast;segmentation_2013;class_2013;sale_date
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;28138,80758;28138,80758;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;26979,53086;26979,53086;Актюбинская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Туркестан;1;26979,53086;26979,53086;Туркестанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Костанай;1;31195,08256;31195,08256;Костанайская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;31195,08256;31195,08256;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;31195,08256;31195,08256;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;31195,08256;31195,08256;Мангистауская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;28138,80758;28138,80758;Мангистауская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Петропавловск;1;33118,42802;33118,42802;Северо-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;29535,20908;29535,20908;Актюбинская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Тараз;1;41154,32344;41154,32344;Жамбылская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Уральск;1;48373,45572;48373,45572;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Актобе;1;48373,45572;48373,45572;Актюбинская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Туркестан;1;33118,42802;33118,42802;Туркестанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Туркестан;1;29535,20908;29535,20908;Туркестанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;28138,80758;28138,80758;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;26979,53086;26979,53086;Павлодарская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;26979,53086;26979,53086;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Шымкент;1;41154,32344;41154,32344;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;26979,53086;26979,53086;Карагандинская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;3,5;Автомат;FWD;Караганда;1;41154,32344;41154,32344;Карагандинская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;31195,08256;31195,08256;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Костанай;1;31195,08256;31195,08256;Костанайская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Костанай;1;29535,20908;29535,20908;Костанайская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;28138,80758;28138,80758;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Костанай;1;26979,53086;26979,53086;Костанайская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Тараз;1;33118,42802;33118,42802;Жамбылская Область;Легковые автомобили;D класс;2019-04-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;33077,73995;33077,73995;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;33077,73995;33077,73995;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;28104,23728;28104,23728;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;26946,38481;26946,38481;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;31156,75744;31156,75744;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Шымкент;1;41103,76277;41103,76277;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Павлодар;1;41103,76277;41103,76277;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Алматы;1;48314,02589;48314,02589;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;33077,73995;33077,73995;Актюбинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;29498,92321;29498,92321;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;29498,92321;29498,92321;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;28104,23728;28104,23728;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;28104,23728;28104,23728;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;31156,75744;31156,75744;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;31156,75744;31156,75744;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Алматы;1;24735,93918;24735,93918;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Актобе;1;24735,93918;24735,93918;Актюбинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;33077,73995;33077,73995;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;33077,73995;33077,73995;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;29498,92321;29498,92321;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;29498,92321;29498,92321;Мангистауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;26946,38481;26946,38481;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;26946,38481;26946,38481;Мангистауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Алматы;1;41103,76277;41103,76277;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Шымкент;1;48314,02589;48314,02589;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Костанай;1;33077,73995;33077,73995;Костанайская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;29498,92321;29498,92321;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;28104,23728;28104,23728;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;26946,38481;26946,38481;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;26946,38481;26946,38481;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Костанай;1;31156,75744;31156,75744;Костанайская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Нур-Султан;1;48314,02589;48314,02589;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Шымкент;1;24735,93918;24735,93918;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;4,6;Автомат;4WD;Атырау;1;66602,83198;66602,83198;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;33077,73995;33077,73995;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;33077,73995;33077,73995;Мангистауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;33077,73995;33077,73995;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;29498,92321;29498,92321;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;29498,92321;29498,92321;Карагандинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;28104,23728;28104,23728;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;26946,38481;26946,38481;Карагандинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;26946,38481;26946,38481;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;31156,75744;31156,75744;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;31156,75744;31156,75744;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;31156,75744;31156,75744;Карагандинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Костанай;1;41103,76277;41103,76277;Костанайская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Караганда;1;48314,02589;48314,02589;Карагандинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;31156,75744;31156,75744;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;31156,75744;31156,75744;Актюбинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Караганда;1;24735,93918;24735,93918;Карагандинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;4,6;Автомат;4WD;Нур-Султан;1;66602,83198;66602,83198;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;33077,73995;33077,73995;Карагандинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;29498,92321;29498,92321;Актюбинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;28104,23728;28104,23728;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;26946,38481;26946,38481;Актюбинская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;29498,92321;29498,92321;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Нур-Султан;1;41103,76277;41103,76277;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Усть-Каменогорск;1;48314,02589;48314,02589;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Актау;1;28104,23728;28104,23728;Мангистауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2018;RUS;F;2,5;Автомат;FWD;Актау;1;26946,38481;26946,38481;Мангистауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;29498,92321;29498,92321;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Костанай;1;26946,38481;26946,38481;Костанайская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;31156,75744;31156,75744;Мангистауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Нур-Султан;1;24735,93918;24735,93918;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Атырау;1;24735,93918;24735,93918;Атырауская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;31156,75744;31156,75744;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Павлодар;1;48314,02589;48314,02589;Павлодарская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;4,6;Автомат;4WD;Алматы;1;66602,83198;66602,83198;Г.Алматы;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;28104,23728;28104,23728;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;26946,38481;26946,38481;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;27524,78919;27524,78919;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;27595,91012;27595,91012;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;26527,54414;26527,54414;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;26596,44437;26596,44437;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;30832,2196;30832,2196;Г.Нур-Султан;Легковые автомобили;D класс;2019-05-31
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Павлодар;1;24606,19186;24606,19186;Павлодарская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Шымкент;1;40888,16137;40888,16137;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;32904,23741;32904,23741;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;32904,23741;32904,23741;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;32904,23741;32904,23741;Мангистауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;29344,19263;29344,19263;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;27956,82224;27956,82224;Г.Нур-Султан;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;26805,04305;26805,04305;Г.Нур-Султан;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;32904,23741;32904,23741;Павлодарская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;29344,19263;29344,19263;Карагандинская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;29344,19263;29344,19263;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;26805,04305;26805,04305;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;30993,33102;30993,33102;Актюбинская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Нур-Султан;1;24606,19186;24606,19186;Г.Нур-Султан;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;4,6;Автомат;4WD;Алматы;1;66253,48042;66253,48042;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,0;Автомат;FWD;Алматы;1;24606,19186;24606,19186;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Атырау;1;40888,16137;40888,16137;Атырауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Шымкент;1;48060,60453;48060,60453;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Костанай;1;32904,23741;32904,23741;Костанайская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;32904,23741;32904,23741;Г.Нур-Султан;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;29344,19263;29344,19263;Г.Нур-Султан;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;29344,19263;29344,19263;Мангистауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Уральск;1;27956,82224;27956,82224;Западно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;27956,82224;27956,82224;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;32904,23741;32904,23741;Актюбинская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;32904,23741;32904,23741;Карагандинская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;32904,23741;32904,23741;Атырауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;27956,82224;27956,82224;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Караганда;1;30993,33102;30993,33102;Карагандинская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Нур-Султан;1;30993,33102;30993,33102;Г.Нур-Султан;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Шымкент;1;30993,33102;30993,33102;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Алматы;1;30993,33102;30993,33102;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актау;1;30993,33102;30993,33102;Мангистауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Павлодар;1;30993,33102;30993,33102;Павлодарская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;3,5;Автомат;FWD;Алматы;1;40888,16137;40888,16137;Г.Алматы;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;30993,33102;30993,33102;Атырауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;4,6;Автомат;4WD;Шымкент;1;66253,48042;66253,48042;Южно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;29344,19263;29344,19263;Атырауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Усть-Каменогорск;1;27956,82224;27956,82224;Восточно-Казахстанская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Актобе;1;27956,82224;27956,82224;Актюбинская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Атырау;1;26805,04305;26805,04305;Атырауская Область;Легковые автомобили;D класс;2019-06-30
Toyota Motor Kazakhstan;Toyota;Camry;2019;RUS;F;2,5;Автомат;FWD;Костанай;1;30993,33102;30993,33102;Костанайская Область;Легковые автомобили;D класс;2019-06-30
